Date,AMT,ANSS,BRK_A,BAM,KMX,CLNY,CSGP,DHR,DSGX,DLTR,MCO,ORLY,LAMR,MKL,MA
2010-09-29,44.32350898256055,42.4,123617.0,10.255977112998211,27.68,11.2653312829761,49.53,29.45230621571845,6.49,24.695,22.05794121108422,54.07,23.892888995683204,344.8,21.188591883066362
2010-09-30,43.86991833261351,42.25,124500.0,10.395215101670571,27.86,11.357518936682942,48.71,29.48134472320252,6.4299,24.38,21.908841807271724,53.2,24.082094641832107,344.59,21.318980289300026
2010-10-01,44.1780176420115,41.75,123914.0,10.497811514376519,27.79,11.369810623843854,49.35,29.32889255891115,6.35,24.24,22.12810563640775,53.36,23.90045722152916,346.8,21.393216024235983
2010-10-04,43.69875204961463,41.29,123200.0,10.42819252004034,27.73,11.173143629269257,48.98,28.835237931681952,6.32,24.115,21.908841807271724,53.39,23.06038415262804,341.6,21.189543623257848
2010-10-05,44.40053380991005,42.56,125035.0,10.567430508712699,27.77,11.339081405941572,49.75,29.60475838000982,6.32,24.52875,22.426304444032745,54.06,23.8247749630696,348.06,21.499810925682482
2010-10-06,43.43344431096636,41.39,125136.0,10.582087139099261,27.86,11.332935562361119,49.21,29.677354648719998,6.3,24.625,22.847290995973914,53.65,24.710257387046457,344.95,21.252358475895964
2010-10-07,43.14246162986826,41.21,124650.0,10.534453090342929,28.08,11.283768813717467,49.12,29.56120061878371,6.28,24.845,23.22442478208788,53.8,25.224896744571467,342.23,21.034409972045534
2010-10-08,43.10822837326848,41.61,124625.0,10.692011866998493,29.65,11.363664780263397,49.31,30.047595619141894,6.32,24.545,23.5927880150364,53.49,25.90603707070751,341.29,21.199172850120505
2010-10-11,42.80012906387049,42.74,124320.0,10.589415454292544,29.68,11.449706590389782,49.06,29.982258977302735,6.26,24.99,24.18041507712095,52.85,25.626012714407135,343.45,21.224887287739143
2010-10-12,43.322186227017085,44.39,124967.0,10.768959176527956,29.43,11.326789718780661,48.86,30.025816738528842,6.33,25.23,24.276891161940803,53.36,25.64114916609905,342.26,21.155363067510976
2010-10-13,43.4420026251163,45.5,125410.0,10.944838741166723,29.46,11.357518936682942,50.28,30.51221173888702,6.35,25.295,24.452302225249625,52.84,25.784945457172213,343.8,21.98965371024899
2010-10-14,43.972618102412845,45.09,125612.0,10.944838741166723,29.46,11.332935562361119,50.74,30.37427882833769,6.35,24.82,23.382294739065816,53.255,25.44437529410419,345.22,22.15822613463784
2010-10-15,43.48479419586603,45.59,124800.0,10.926517953183518,29.66,11.320643875200206,51.76,30.432355843305828,6.35,25.04,23.24196588841876,53.69,25.126509808574042,345.29,22.257274338798517
2010-10-18,43.21092814306782,46.09,125150.0,10.985144474729776,29.39,11.369810623843854,51.8,30.468653977660914,6.3,25.11,23.338441973238613,53.12,25.202192067033597,348.2,22.42394199003043
2010-10-19,42.61184615257173,44.87,123500.0,10.816593225284288,29.56,11.357518936682942,51.06,29.91692233546358,6.16,25.08,23.189342569426117,53.01,24.770803193814103,342.24,22.576323842585317
2010-10-20,43.17669488646804,45.05,124235.0,11.153695724175263,29.71,11.6156443670621,51.55,30.192788156562248,6.24,25.575,23.776969631510664,53.73,25.459511745796107,346.55,22.906801985313734
2010-10-21,42.808687378020444,45.2,124461.0,11.14636740898198,29.28,11.548040087677082,50.65,31.48500173960338,6.1299,25.7,23.689264099856256,53.64,25.595739811023314,344.91,23.161089201764703
2010-10-22,42.97985366101932,45.33,124980.0,11.106061675418928,29.54,11.548040087677082,50.04,31.347068829054045,6.13,25.865,23.540164696043757,54.0225,25.96658287747516,345.99,23.10870793994896
2010-10-25,43.48479419586603,45.44,125030.0,11.164688196965184,29.79,11.572623461998905,50.41,31.114760769181483,6.1,25.82,23.22442478208788,54.6,26.254175459621486,343.96,23.347756971144445
2010-10-26,43.51046913831586,45.37,123455.0,11.14636740898198,29.9,11.486581651872521,50.25,31.194616664762677,6.04,25.735,23.99623346064669,54.35,26.753678365454586,343.85,23.19251795885415
2010-10-27,43.390652740216645,45.08,120655.0,10.900868850007031,29.64,11.560331774837994,50.05,31.136539649794535,6.08,25.6,23.794510737841545,54.4,26.163356749470015,341.0,23.405852552430996
2010-10-28,44.28071741181083,45.1,120025.0,10.86422727404062,29.48,11.50501918261389,49.96,31.26721293347285,6.35,25.645,23.30335976057685,57.12,25.898468844861554,337.77,22.811563327466928
2010-10-29,44.16945932786155,45.25,119300.0,10.937833149881003,30.99,11.652519428544837,49.66,31.47774211273236,6.32,25.655,23.733116865683456,58.5,25.724399650404568,335.02,22.862992202704202
2010-11-01,44.32350898256055,44.86,119700.0,11.015119319513406,30.52,11.560331774837994,49.18,31.361588082796082,6.31,25.745,23.294589207411406,57.65,25.61844448856118,337.74,22.761086838808122
2010-11-02,44.40053380991005,45.31,120694.0,11.022479907097445,31.01,11.677102802866662,50.37,31.710050172604927,6.33,26.175,23.443688611223905,57.17,25.739536102096476,345.08,23.426805057157292
2010-11-03,44.614491663658654,45.41,121805.0,10.974636087801196,31.44,11.689394490027572,50.42,31.797165695057135,6.34,26.305,23.259506994749643,57.51,25.80008190886413,353.0,23.98395120556111
2010-11-04,44.85412445985708,45.75,124480.0,11.350026054587152,32.01,12.2179370379468,51.82,32.45053211344872,6.48,26.09,24.59263107589668,58.2,25.35355658395272,370.1,24.275381498572333
2010-11-05,44.43476706650982,46.06,125560.0,11.615007207612532,32.35,12.162624445722695,52.91,32.66832091957925,6.73,26.49,25.24165201013932,58.43,25.557898681793535,365.0,24.408715619557864
2010-11-08,44.819891203257306,47.67,123365.0,11.611326913820514,32.88,12.01512419979175,53.35,32.152887411737,6.72,26.345,24.618942735393006,58.71,25.217328518725513,361.93,24.072523157358635
2010-11-09,44.66584154855831,48.17,121265.0,11.379468404923307,32.37,11.72626955151031,52.65,31.506780620216432,6.74,26.385,24.390908353091536,58.29,24.331846094748656,357.4,23.9544272216286
2010-11-10,45.45320645035317,49.27,122600.0,11.44203339938763,33.65,12.224082881527258,53.78,31.710050172604927,7.14,26.825,24.925912096183442,59.15,25.338420132260804,366.5,24.149666470214548
2010-11-11,45.478881392803004,49.09,121525.0,11.40523046146744,33.74,12.224082881527258,52.1,32.00769487431665,7.07,27.165,24.75927158604006,60.36,25.308147228876983,360.65,24.00680848344434
2010-11-12,44.81133288910736,48.98,120351.0,10.981996675385234,33.0,12.150332758561783,51.94,31.615675023281696,6.93,26.775,24.311973374602566,59.63,25.06596400180639,359.6,23.15918442860777
2010-11-15,44.04108461561239,48.97,120145.0,11.04824196364158,32.86,12.101166009918135,51.9,31.782646441315105,6.92,26.775,24.469843331580506,59.32,26.004424006704937,362.97,23.136327150724536
2010-11-16,43.25371971381753,47.56,120039.0,10.783260810616198,32.05,11.947519920406732,51.66,31.071203007955376,6.72,26.685,23.812051844172426,58.38,25.936309974091337,358.0,22.196321597776564
2010-11-17,43.68163542131474,47.69,119310.0,10.856866686456582,32.24,11.849186423119434,51.29,30.91149121679299,6.72,27.355,23.597173291619125,58.82,26.91639522114264,356.35,22.34013197112524
2010-11-18,44.15234269956167,48.47,121215.0,11.040881376057541,32.51,11.8676239538608,51.51,31.38336696340913,6.75,26.905,24.072638723614432,59.44,27.495364498358278,359.59,23.09442214127194
2010-11-19,44.45188369480971,48.3,121300.0,11.085044901561771,32.56,11.769290456573502,51.49,31.71730979947594,6.93,26.705,23.773271599765533,59.5,27.51050095005019,361.0,23.226803875679
2010-11-22,44.35774223916032,48.63,119980.0,11.074004020185713,33.19,11.861478110280345,52.28,31.688271291991875,6.92,27.41,23.68522244569233,60.24,27.76025240296674,362.36,23.182041706491002
2010-11-23,43.77577687696412,47.71,118575.0,10.81638345474437,32.81,11.830748892378065,51.68,31.252693679730815,6.85,27.435,23.183342267475055,59.87,26.958020463295398,357.05,22.44298972159979
2010-11-24,44.53746683630915,48.99,120500.0,11.059282845017638,33.37,12.008978356211292,53.01,32.11658927738191,6.9199,28.045,23.482709391323958,60.71,27.85863933896417,358.28,22.646800449391954
2010-11-26,44.306392354260666,48.88,119450.0,10.945193737465042,33.06,11.77543630015396,53.06,31.920579351864436,6.797,28.355,23.465099560509312,60.67,27.843502887272255,355.5,22.395370392676387
2010-11-29,43.493352510015974,48.05,119750.0,10.893669624376773,32.81,11.855332266699888,52.94,31.45596323211931,6.8,27.59,23.526733968360556,59.92,27.798093532196518,356.2,22.434418242393576
2010-11-30,43.27939465626737,48.5,120200.0,10.757498754072063,32.9,11.855332266699888,52.74,31.39788621715117,6.83,27.475,23.623588037841085,60.18,27.813229983888434,353.49,22.57441906942838
2010-12-01,43.6730771071648,50.79,121100.0,11.015119319513406,33.55,12.04585341769403,54.34,32.0294737549297,7.0,27.96,23.720442107321613,60.71,29.122533055238822,353.0,23.637282490998732
2010-12-02,44.34062561086044,51.09,122000.0,11.283780766330807,33.64,12.144186914981328,54.51,32.30533957602837,7.1699,28.045,23.922955161689984,61.75,29.53878547676641,361.62,23.73252114884554
2010-12-03,44.14378438541172,51.36,121400.0,11.394189580091382,34.55,12.193353663624976,54.58,32.36341659099651,7.16,28.27,23.808491261394817,61.61,29.773400477991046,361.22,23.72204489648239
2010-12-06,44.306392354260666,50.92,120700.0,11.438353105595612,34.45,12.224082881527258,55.37,32.4795706209328,7.1399,27.52,23.51792905295324,61.19,29.924764994910166,361.5,24.11061862049736
2010-12-07,44.297834040110715,51.05,119715.0,11.460434868347727,34.53,12.224082881527258,56.675,32.92240786006487,7.04,28.28,23.526733968360556,60.54,29.25119289462008,357.75,23.502995983434737
2010-12-08,43.70731036376457,51.07,120775.0,11.430992518011573,34.53,12.168770289303152,55.75,33.00952338251708,7.02,28.47,24.099053469836395,61.13,29.061987248471176,359.59,23.870617202723405
2010-12-09,43.51902745246581,51.13,120750.0,11.438353105595612,34.59,12.353145596716837,55.43,33.03856189000115,7.04,27.845,23.905345330875342,61.54,29.061987248471176,360.35,23.925855624274554
2010-12-10,43.185253200617986,52.36,120800.0,11.438353105595612,34.52,12.48835415548687,55.84,33.29990845735778,7.0901,28.33,24.055028892799793,61.45,29.319306927233683,362.68,24.263000473052248
2010-12-13,42.80012906387049,51.87,120300.0,11.563483094524265,34.62,12.13804107140087,55.21,33.24183144238964,7.07,27.925,23.99339448494855,61.27,28.50193853587043,369.02,24.700145912569088
2010-12-14,43.16813657231809,52.02,120200.0,11.548761919356187,34.5,12.24866625584908,55.07,33.198273681163535,6.97,27.94,24.06383380820711,61.81,28.88034982816823,368.05,24.202047732030294
2010-12-15,42.90282883366983,51.77,119200.0,11.67757220207686,34.74,12.193353663624976,54.8,33.328946964841855,7.12,27.945,23.720442107321613,62.01,28.46409740664065,369.2,23.735378308580945
2010-12-16,42.78301243557061,52.15,119680.0,11.600286032444457,35.03,12.26710378659045,54.5,33.9677941294914,7.16,28.6,23.597173291619125,63.04,28.78953111801676,377.25,21.284887642182632
2010-12-17,42.457796497872735,53.11,119150.0,11.534040744188111,35.51,12.205645350785888,54.86,33.97505375636242,7.0,28.68,23.200952098289697,62.77,29.009009667549485,378.0,21.072505435184254
2010-12-20,43.69019373546468,52.98,119500.0,11.603966326236476,35.9,12.23637456868817,55.19,33.96053450262039,7.01,28.295,23.20975701369702,62.54,29.06955547431713,378.73,21.28964957507497
2010-12-21,43.407769368516526,52.94,120750.0,11.90207012339003,33.17,12.26710378659045,55.55,34.38885248801042,6.87,28.12,23.130512775031132,61.93,29.75069580045318,380.75,20.931552221570982
2010-12-22,43.467677567566135,53.25,120171.0,11.957274530270318,32.3,12.291687160912275,56.03,34.214621443106005,6.83,28.145,23.227366844511657,61.21,30.015583705061637,383.6,20.704884215895582
2010-12-23,43.245161399667595,52.98,119750.0,11.913111004766085,32.59,12.24866625584908,55.45,34.214621443106005,6.84,28.385,23.183342267475055,60.24,30.06856128598333,379.08,20.79059900795771
2010-12-27,43.51046913831586,52.98,120160.0,12.012478937150604,32.17,12.285541317331818,56.0,34.26543883120313,6.71,28.48,23.200952098289697,60.54,30.015583705061637,378.0,21.395364485284926
2010-12-28,43.58749396566535,52.82,119925.0,11.975675999230413,31.84,12.23637456868817,56.97,34.2944773386872,6.71,28.105,23.2890012523629,60.64,29.849082736450605,378.85,21.38298345976484
2010-12-29,43.801451819413955,52.76,119700.0,12.240657152255793,32.36,12.340853909555925,57.44,34.25091957746109,7.05,28.3,23.35944057562147,60.64,29.96260612413995,377.5,21.47250779814084
2010-12-30,44.049642929762335,52.54,119100.0,12.16705127641541,32.25,12.409657453907226,57.75,34.23639416627472,7.04,28.195,23.324220913992185,60.95,29.856650962296563,374.67,21.306792533487396
2010-12-31,44.195134270311385,52.07,120450.0,12.25169803363185,31.88,12.522245071936625,57.56,34.258182283054275,7.04,28.04,23.368245491028787,60.42,30.151811770288848,378.13,21.34393561004765
2011-01-03,44.18657595616145,52.57,120498.0,12.30322214672012,32.4,12.559774277946424,58.29,34.272707694240644,6.99,28.275,23.676417530285008,60.69,30.787542741349153,390.23,21.033457585467062
2011-01-04,44.049642929762335,52.34,120200.0,12.185452745375505,31.42,12.528499939604925,58.58,34.07661464322465,7.02,27.37,23.456294645101995,58.11,30.35615386812966,390.08,21.30488776033046
2011-01-05,43.4420026251163,53.2,121300.0,12.181772451583488,32.27,12.340853909555925,58.88,34.04030111525872,6.95,26.04,24.055028892799793,58.27,31.052430645957617,393.45,21.93251051554091
2011-01-06,43.322186227017085,53.27,120600.0,12.03456069990272,31.7,12.572284013283026,58.83,34.062089232038275,6.91,25.675,26.12418401352013,56.44,30.06856128598333,389.66,22.02584440023078
2011-01-07,43.21948645721776,52.45,119681.0,11.927832179934162,31.53,12.572284013283026,58.66,34.04030111525872,6.8599,25.905,25.789597228041945,56.43,29.84151451060465,393.03,22.022985386160137
2011-01-10,43.14246162986826,53.61,119558.0,11.85054601030176,32.42,12.422167189243824,59.18,33.6118014852608,6.87,26.23,25.296521965231992,56.755,29.773400477991046,392.89,21.938167968731072
2011-01-11,43.19381151476792,53.97,119005.0,11.909430710974068,32.38,12.415912321575526,59.25,33.902309708988206,6.89,26.015,25.25249738819539,56.25,29.977742575831858,393.22,21.861927593513936
2011-01-12,43.390652740216645,53.82,120910.0,11.9351927675182,32.37,12.515990204268327,58.82,34.20734334390198,7.01,25.445,25.516644850415005,57.16,29.682581767839572,391.57,22.188808202257412
2011-01-13,43.43344431096636,53.96,121200.0,11.990397174398488,32.38,12.497225601263425,58.3,34.05482652644509,6.88,25.325,25.490230104193046,56.71,29.084691926009047,390.08,22.253612521191975
2011-01-14,42.663196037471394,54.96,122475.0,12.141289219871277,32.47,12.603558351624525,59.75,34.243656871867906,6.87,25.195,25.481425188785725,57.31,28.781962892170807,393.35,22.577634115864807
2011-01-18,42.355096728073406,55.99,122810.0,12.340025084640311,32.04,12.584793748619626,60.02,34.439749922883905,6.7701,25.17,25.992110282410316,56.91,29.508512573382585,391.68,22.646250453560228
2011-01-19,42.08978898942514,54.93,121250.0,12.192813332959545,31.99,12.472206130590227,58.26,34.15650440474968,6.57,25.935,25.534254681229648,57.4,29.016577893395443,390.15,22.429918388881607
2011-01-20,43.06543680251877,52.15,121050.0,12.104486281951084,31.9,12.578538880951324,57.33,33.59727607407443,6.55,25.865,25.56947434285893,57.88,29.30417047554177,391.0,22.405140266936034
2011-01-21,43.23660308551765,52.51,120526.0,12.200173920543582,32.44,12.572284013283026,56.76,33.62632689644717,6.63,25.965,25.525449765822326,57.5,29.46310321830685,392.99,22.255518530572406
2011-01-24,43.655960478864905,53.31,124400.0,12.240657152255793,32.24,12.716145969653924,57.19,34.403436394917975,6.7499,26.175,25.631108750710172,57.25,29.379852734001332,396.0,22.776812096119578
2011-01-25,43.964059788262894,51.82,124680.0,12.152330101247335,32.06,12.691126498980726,57.36,34.26544498864746,6.711,26.065,25.54305959663697,56.29,28.96360031247375,401.6,23.018875287433985
2011-01-26,44.45188369480971,52.97,124550.0,12.362106847392427,32.2,12.716145969653924,58.25,34.35259745576568,6.9,25.875,25.74557265100534,56.99,28.9030545057061,400.8,22.889266649564853
2011-01-27,44.503233579709374,52.55,124300.0,12.16337098262339,32.91,12.860007926024824,57.84,33.880521592208645,6.98,26.0,25.956890620781035,57.73,29.114964829392868,400.63,22.787295147711934
2011-01-28,43.92126821751317,51.85,122624.0,11.953594236478299,32.58,12.684871631312426,56.3,33.44475925661754,6.92,25.495,25.56066942745161,56.51,27.972162726653508,399.18,22.383221159061108
2011-01-31,43.52758576661574,52.45,122425.0,12.057056566809488,32.65,12.634832689966025,56.28,33.45202196221073,6.97,25.29,25.86003655130051,56.83,27.881344016502037,402.5,22.539513928256238
2011-02-01,44.3149506684106,53.53,125200.0,12.208554979080155,33.24,12.766184911000327,58.06,34.56321591796805,7.07,25.595,26.0273299440396,56.92,28.17650482449432,403.75,22.69580669745137
2011-02-02,44.42620875235988,54.11,123710.0,12.230725478436838,32.62,12.784949514005227,58.12,34.62858026830672,7.08,24.735,26.12418401352013,55.65,28.46409740664065,401.7,22.81397927903793
2011-02-03,45.085198941905574,53.89,124600.0,12.23442056166295,33.32,12.809968984678425,58.31,34.46153803966346,7.01,24.63,26.221038083000654,56.5,28.96360031247375,410.0,23.385782093166455
2011-02-04,45.86400552955049,54.26,124890.0,12.238115644889065,34.02,12.691126498980726,57.94,34.84646143610227,7.06,24.855,26.282672490851898,57.58,29.47823966999876,412.0,23.562087960856086
2011-02-07,45.9239137286001,55.04,126200.0,12.193774646175699,34.23,12.791204381673525,58.4,35.60904552338671,7.01,24.87,26.441160968183667,57.74,30.386426771513484,414.8,23.823211245974775
2011-02-08,46.454529205896634,54.43,126437.0,12.142043481010106,34.39,12.916301735039525,58.67,36.12469762050286,6.92,24.815,26.388331475739744,58.21,30.235062254594364,416.05,23.787950072436853
2011-02-09,46.7198369445449,53.65,125830.0,12.038581150678917,34.65,12.910046867371227,57.58,36.19732467643471,6.96,24.83,26.590844530108114,58.31,30.235062254594364,416.7,23.682166551823073
2011-02-10,47.07072782469261,54.4,126650.0,11.98315490228721,34.83,12.847498190688226,58.03,37.047061230837365,6.88,24.79,26.687698599588643,57.39,30.113970641059066,416.3,24.02810725437083
2011-02-11,48.55131617263294,54.37,127400.0,12.045971317131146,35.45,13.016379617732326,59.06,37.48282356642847,6.83,25.25,26.819772330698452,57.63,30.19722112536458,419.1,24.157715892239967
2011-02-14,47.93511755383696,54.24,127850.0,12.042276233905033,35.42,13.072673426747025,59.22,37.3230440433784,6.73,25.23,26.854991992327733,57.33,30.325880964745835,416.6,24.297807581701452
2011-02-15,47.763951270838085,54.12,127510.0,11.938813903573845,35.66,13.172751309439827,59.16,37.33030674897159,6.89,25.47,26.94304114640094,57.7,30.098834189367157,416.26,24.406450116385876
2011-02-16,47.60134330198914,54.51,127275.0,11.890777821634364,36.6,13.166496441771526,61.01,37.228628870666995,6.84,26.225,26.956248519511917,58.28,31.256772743798425,417.89,24.242533309669028
2011-02-17,46.77118682944457,54.77,127440.0,11.957289319704413,36.42,13.147731838766626,61.29,37.14873910914196,6.8,26.175,26.938572290974534,55.25,30.96161193580614,420.75,23.99856410897419
2011-02-18,46.437412577596746,55.09,127640.0,12.020105734548348,36.83,13.141476971098328,61.06,37.61355226710581,6.8,26.36,27.124172690617076,55.25,31.438410164101374,422.83,23.895639602431057
2011-02-22,45.3419483664039,54.02,125055.0,11.798400740981517,35.69,12.885027396698026,59.83,36.654875128805365,6.67,26.085,26.876705491093684,55.02,29.955037898293988,413.4,23.575430026519083
2011-02-23,44.37485886746021,53.32,124208.0,11.901863071312706,34.59,12.872517661361425,58.58,36.01575703660508,6.55,24.29,26.2757137208226,54.42,27.608887886047615,407.23,23.26475049750925
2011-02-24,45.230690282454624,54.11,125028.0,11.990545068739438,34.01,13.060163691410425,56.51,36.13922303168923,6.7,25.325,26.30222806362868,54.58,28.668439504481466,402.8,23.270468525650536
2011-02-25,46.00949687009954,55.83,127550.0,12.212250062306268,35.25,13.166496441771526,57.23,36.68392595117811,6.7,25.235,27.610268975395154,55.34,28.96360031247375,411.8,23.511578712274734
2011-02-28,46.18066315309842,56.32,131300.0,12.526332136525946,35.37,13.291593795137526,56.67,36.74929030151678,6.7484,25.16,28.193584517128855,55.58,29.342011604771553,415.65,22.925480827792992
2011-03-01,45.11943219850535,54.93,128050.0,12.09770248229674,34.63,13.166496441771526,55.86,35.892291041520934,6.87,25.06,27.707488232350777,55.15,28.39598337402705,407.25,22.90642073398871
2011-03-02,44.74286637590781,55.07,127400.0,12.016410651322236,34.86,13.235299986122827,56.31,36.48057019456893,6.99,25.265,27.760516917962928,55.91,28.660871278635504,409.49,23.461069463693377
2011-03-03,45.64148936165194,55.28,130015.0,11.839046656468769,35.38,13.241554853791127,57.63,37.10516287558285,6.82,25.655,28.255451317009705,56.55,28.41111982571896,412.25,23.98236302924055
2011-03-04,45.418973193753395,55.0,128200.0,11.672767911293647,35.15,13.335377868815627,57.16,36.865493591007734,6.65,25.99,28.043336574561085,56.38,28.290028212183664,410.42,23.80129213809985
2011-03-07,45.42753150790334,53.93,127630.0,11.635817079032508,34.4,12.953830941049327,56.72,36.41520584423026,6.63,25.355,28.122879602979317,55.38,27.92675337157777,411.45,23.564946974926727
2011-03-08,44.6059333495087,54.73,129538.0,11.842741739694883,34.97,13.197770780113027,57.245,37.395671099310256,6.68,25.9,28.53827097360786,56.0,28.032708533421157,409.1,23.729816786333785
2011-03-09,44.66584154855831,54.38,129074.0,11.816876157112087,35.2,13.153986706434928,57.19,37.51187438880122,6.89,25.98,28.62665211629479,55.96,28.37327869648918,408.65,23.632610307931934
2011-03-10,43.4591192534162,53.05,127690.0,11.554525248058004,33.4,12.978850411722526,55.85,36.61129889524626,6.74,26.18,28.069850917367166,55.73,27.684570144507177,402.47,23.211382234857254
2011-03-11,43.48479419586603,53.08,128000.0,11.672767911293647,33.45,12.978850411722526,56.21,37.33030674897159,6.7001,26.72,28.600137773488708,56.02,28.327869341413443,403.4,23.674542514301358
2011-03-14,42.97985366101932,51.9,126400.0,11.621036746128052,32.85,12.822478720015026,56.21,37.00348499727826,6.43,27.015,28.228936974203627,55.57,27.677001918661222,398.33,23.714568711290358
2011-03-15,42.808687378020444,51.79,123600.0,11.373466169978425,33.06,12.897537132034627,56.69,36.640349717619,6.45,26.695,27.999146003217625,55.33,26.96558868914136,394.75,23.315259746090604
2011-03-16,43.16813657231809,51.34,121600.0,11.251528423516667,32.76,12.722400837322226,55.96,35.89955374711411,6.26,26.835,27.760516917962928,55.07,26.435812879924434,391.15,23.28190458193311
2011-03-17,43.68163542131474,51.02,124025.0,11.40672191901345,32.84,12.966340676385926,55.58,36.19006197084152,6.54,26.67,27.787031260769005,55.46,27.230476593749813,395.2,23.23044232866154
2011-03-18,43.322186227017085,51.31,124700.0,11.635817079032508,33.12,12.885027396698026,57.48,36.61129889524626,6.66,27.025,28.511756630801784,55.47,27.896480468193946,402.07,23.032217353096986
2011-03-21,39.8903022528895,52.74,127776.0,11.750364659042038,33.82,13.003869882395726,59.38,37.25041698744655,6.72,26.795,29.227643886565872,56.45,28.040276759267112,406.0,23.630704298551507
2011-03-22,41.69610653852771,53.55,127415.0,11.687548244198101,32.63,12.935066338044425,59.14,37.23589157626018,6.6999,26.82,28.449889830920934,56.51,27.722411273736963,408.53,23.5163437357258
2011-03-23,42.33798009977352,53.69,127157.0,11.621036746128052,32.28,12.847498190688226,59.13,37.395671099310256,6.6,27.08,28.944824229967715,57.13,27.555910305125924,405.0,23.525873782627947
2011-03-24,41.99564753377575,54.48,127750.0,11.639512162258622,32.47,12.653597292970925,58.98,37.46832637636351,6.63,27.64,28.83876685874341,57.89,28.06298143680498,405.31,24.04526133879469
2011-03-25,42.48347144032257,54.2,127869.0,11.632121995806395,33.01,12.704440476468548,60.35,37.71535431834457,6.67,27.66,29.192291429491103,58.12,27.76025240296674,401.49,23.605926176605937
2011-03-28,42.791570749720556,53.67,126630.0,11.587780997093029,33.0,12.71079587440575,60.11,37.446529793247535,6.57,27.505,29.50162542889534,56.72,27.707274822045047,405.12,24.050979366935973
2011-03-29,43.2280447713677,53.98,127010.0,11.728194159685353,33.95,12.812482241400998,61.825,37.72988537375523,6.54,27.58,29.651873371463108,56.83,27.957026274961596,409.0,23.988081057381837
2011-03-30,44.28071741181083,53.97,128103.0,11.927728653895503,34.59,12.818837639338202,62.89,37.7516819568712,6.59,28.1,30.44730365564543,57.85,27.85107111311821,414.4,24.173916971973604
2011-03-31,44.34918392501038,54.19,125300.0,11.994240151965553,32.1,11.967214315753013,62.68,37.70808879063925,6.6601,27.76,29.970045485136033,57.46,27.957026274961596,414.45,23.98903406207205
2011-04-01,44.78565794665753,53.69,125360.0,12.038581150678917,32.53,11.821040163197349,63.01,38.19487914689606,6.75,28.36,30.553361026869737,57.88,28.100822566034765,420.89,24.16343392038125
2011-04-04,44.47755863725954,53.77,124653.0,12.145738564236218,32.02,11.75748618382532,63.38,37.99870989885227,6.7199,28.17,30.571037255407123,57.67,27.987299178345417,420.87,24.89724753184619
2011-04-05,43.42488599681642,53.81,123100.0,12.071836899713944,32.62,11.789263173511335,62.63,37.9769133157363,6.81,28.34,30.898047483348744,58.23,25.898468844861554,419.0,25.057352319802177
2011-04-06,43.56181902321552,53.78,122942.0,12.153128730688447,32.5,11.84646175494616,62.93,37.90425803868304,6.7,28.385,31.2957626254399,57.49,25.70926319871265,422.96,25.314663586160012
2011-04-07,43.45056093926625,53.27,122887.0,11.827961406790427,32.3,11.840106357008956,62.37,37.81707170621913,6.75,28.455,31.967459309860526,57.2,25.573035133485444,423.5,25.285103748463353
2011-04-08,43.03120354591899,53.18,122775.0,11.97576473583498,32.32,11.744775387950915,61.19,37.45379532095286,6.68,27.845,31.19854336848428,56.5,25.24003319626338,425.68,25.083906143495753
2011-04-11,42.90282883366983,53.36,123497.0,11.846436822920998,31.83,11.662155214767278,61.07,37.584574819648715,6.69,28.035,31.375305653858135,56.31,25.209760292879558,425.1,25.4224139622801
2011-04-12,42.47491312617262,53.02,122545.0,11.683853160971989,31.87,11.712998398264899,60.57,37.490122959479486,6.64,27.98,31.110162225797364,56.05,24.793507871351974,420.25,25.0743707119807
2011-04-13,43.09967005911854,53.19,121227.0,11.59886624677137,32.3,11.700287602390494,60.25,37.89699251097771,6.6,28.245,31.43717245373898,55.38,24.831349000581756,417.39,25.722780055004236
2011-04-14,42.94562040441955,52.83,121247.0,11.70232857710256,32.26,11.598601235395249,60.69,37.7226198460499,6.59,28.195,31.348791311052054,55.84,24.195618029521444,414.57,25.637914714520274
2011-04-15,43.28795297041731,52.9,121266.0,11.657987578389191,33.2,11.64944441889287,61.6,38.296596534770615,6.65,28.45,31.69347776753106,56.34,24.3923919015163,414.68,25.514907647976102
2011-04-18,42.415004927123015,51.68,120525.0,11.768840075172607,32.82,11.630378225081262,60.34,37.78800959539783,6.51,28.425,31.375305653858135,56.78,23.80963851137769,414.0,25.27366123064529
2011-04-19,42.38077167052324,51.96,120759.0,11.831656490016544,32.32,11.73841999001371,59.96,38.245737840833335,6.6,28.165,31.2957626254399,56.64,24.346982546440568,413.99,25.465323404097834
2011-04-20,43.69019373546468,52.98,122472.0,12.016410651322236,33.48,11.73206459207651,61.0,38.914166389723285,6.6,28.87,31.278086396902516,58.09,24.702689161200503,415.2,25.74757217694337
2011-04-21,43.912709903363236,53.28,123691.0,12.138348397783993,33.53,11.751130785888115,60.83,38.63807633692091,6.5,28.575,31.666963424724983,58.03,24.78593964550602,415.94,26.058427244334062
2011-04-25,43.69019373546468,53.47,123445.0,12.071836899713944,33.24,11.878238744632176,60.0,38.10042728672683,6.47,28.465,31.578582282038056,58.07,24.808644323043886,413.52,25.882021761305605
